
Gurobi 9.5.0 (linux64) logging started Wed May  4 15:08:02 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new0U_R25_M30_N200_seed10_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0x23255d21
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [6e+00, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 97 rows and 782 columns
Presolve time: 0.03s
Presolved: 883 rows, 5968 columns, 11936 nonzeros
Variable types: 0 continuous, 5968 integer (5968 binary)
Found heuristic solution: objective -41346.00000

Root relaxation: objective -8.392161e+04, 3274 iterations, 0.04 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 -83434.808    0  560 -80253.000 -83434.808  3.96%     -    6s
     0     0 -83423.559    0  523 -80253.000 -83423.559  3.95%     -    6s
     0     0 -83419.590    0  529 -80253.000 -83419.590  3.95%     -    6s
     0     0 -83417.862    0  518 -80253.000 -83417.862  3.94%     -    6s
     0     0 -83417.743    0  534 -80253.000 -83417.743  3.94%     -    6s
     0     0 -83394.377    0  611 -80253.000 -83394.377  3.91%     -    6s
     0     0 -83391.176    0  624 -80253.000 -83391.176  3.91%     -    7s
     0     0 -83385.166    0  593 -80253.000 -83385.166  3.90%     -    7s
     0     0 -83383.568    0  587 -80253.000 -83383.568  3.90%     -    7s
     0     0 -83367.100    0  521 -80253.000 -83367.100  3.88%     -    7s
     0     0 -83359.468    0  625 -80253.000 -83359.468  3.87%     -    7s
H    0     0                    -80361.00000 -83358.017  3.73%     -    7s
     0     0 -83358.017    0  570 -80361.000 -83358.017  3.73%     -    7s
     0     0 -83339.567    0  478 -80361.000 -83339.567  3.71%     -    7s
     0     0 -83334.855    0  548 -80361.000 -83334.855  3.70%     -    7s
     0     0 -83333.200    0  583 -80361.000 -83333.200  3.70%     -    7s
     0     0 -83315.210    0  581 -80361.000 -83315.210  3.68%     -    7s
H    0     0                    -80555.00000 -83310.487  3.42%     -    8s
     0     0 -83310.487    0  586 -80555.000 -83310.487  3.42%     -    8s
     0     0 -83308.722    0  579 -80555.000 -83308.722  3.42%     -    8s
     0     0 -83290.173    0  583 -80555.000 -83290.173  3.40%     -    8s
     0     0 -83284.762    0  562 -80555.000 -83284.762  3.39%     -    8s
     0     0 -83280.955    0  585 -80555.000 -83280.955  3.38%     -    8s
     0     0 -83279.812    0  598 -80555.000 -83279.812  3.38%     -    8s
     0     0 -83261.026    0  604 -80555.000 -83261.026  3.36%     -    8s
     0     0 -83259.480    0  592 -80555.000 -83259.480  3.36%     -    8s
     0     0 -83241.714    0  498 -80555.000 -83241.714  3.34%     -    9s
     0     0 -83235.309    0  518 -80555.000 -83235.309  3.33%     -    9s
     0     0 -83231.267    0  508 -80555.000 -83231.267  3.32%     -    9s
     0     0 -83230.527    0  526 -80555.000 -83230.527  3.32%     -    9s
     0     0 -83214.125    0  496 -80555.000 -83214.125  3.30%     -    9s
     0     0 -83209.028    0  540 -80555.000 -83209.028  3.29%     -    9s
     0     0 -83207.758    0  457 -80555.000 -83207.758  3.29%     -    9s
     0     0 -83179.646    0  515 -80555.000 -83179.646  3.26%     -    9s
     0     0 -83171.232    0  597 -80555.000 -83171.232  3.25%     -    9s
     0     0 -83166.408    0  589 -80555.000 -83166.408  3.24%     -    9s
     0     0 -83165.386    0  563 -80555.000 -83165.386  3.24%     -    9s
     0     0 -83145.245    0  539 -80555.000 -83145.245  3.22%     -    9s
     0     0 -83139.253    0  485 -80555.000 -83139.253  3.21%     -   10s
     0     0 -83137.346    0  522 -80555.000 -83137.346  3.21%     -   10s
     0     0 -83113.619    0  526 -80555.000 -83113.619  3.18%     -   10s
     0     0 -83111.520    0  575 -80555.000 -83111.520  3.17%     -   10s
     0     0 -83094.797    0  511 -80555.000 -83094.797  3.15%     -   10s
