
Gurobi 9.5.0 (linux64) logging started Wed May  4 09:27:16 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new1W_R25_M30_N200_seed5_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0x628e3e0f
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [4e+01, 9e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 107 rows and 1052 columns
Presolve time: 0.03s
Presolved: 873 rows, 5698 columns, 11396 nonzeros
Variable types: 0 continuous, 5698 integer (5698 binary)
Found heuristic solution: objective -34923.00000

Root relaxation: objective -6.122660e+04, 2989 iterations, 0.04 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 -60717.769    0  510 -58702.000 -60717.769  3.43%     -    5s
     0     0 -60690.832    0  428 -58702.000 -60690.832  3.39%     -    6s
     0     0 -60678.908    0  472 -58702.000 -60678.908  3.37%     -    6s
     0     0 -60675.567    0  505 -58702.000 -60675.567  3.36%     -    6s
     0     0 -60675.316    0  519 -58702.000 -60675.316  3.36%     -    6s
     0     0 -60656.355    0  481 -58702.000 -60656.355  3.33%     -    6s
     0     0 -60651.602    0  530 -58702.000 -60651.602  3.32%     -    6s
     0     0 -60649.301    0  526 -58702.000 -60649.301  3.32%     -    6s
     0     0 -60647.765    0  511 -58702.000 -60647.765  3.31%     -    6s
     0     0 -60630.359    0  445 -58702.000 -60630.359  3.28%     -    6s
     0     0 -60626.050    0  452 -58702.000 -60626.050  3.28%     -    6s
     0     0 -60623.787    0  467 -58702.000 -60623.787  3.27%     -    6s
     0     0 -60622.341    0  500 -58702.000 -60622.341  3.27%     -    6s
     0     0 -60613.226    0  503 -58702.000 -60613.226  3.26%     -    6s
     0     0 -60613.226    0  502 -58702.000 -60613.226  3.26%     -    7s
