
Gurobi 9.5.0 (linux64) logging started Wed May  4 12:20:19 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new0U_R25_M30_N200_seed8_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0xac81c63a
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [4e+00, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 69 rows and 627 columns
Presolve time: 0.03s
Presolved: 911 rows, 6123 columns, 12246 nonzeros
Variable types: 0 continuous, 6123 integer (6123 binary)
Found heuristic solution: objective -33393.00000

Root relaxation: objective -8.135642e+04, 3419 iterations, 0.04 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 -80982.138    0  520 -77438.000 -80982.138  4.58%     -    6s
     0     0 -80981.753    0  556 -77438.000 -80981.753  4.58%     -    6s
     0     0 -80938.553    0  493 -77438.000 -80938.553  4.52%     -    6s
     0     0 -80926.143    0  538 -77438.000 -80926.143  4.50%     -    6s
     0     0 -80923.354    0  537 -77438.000 -80923.354  4.50%     -    6s
     0     0 -80922.345    0  550 -77438.000 -80922.345  4.50%     -    6s
H    0     0                    -77447.00000 -80922.345  4.49%     -    6s
H    0     0                    -77474.00000 -80894.765  4.42%     -    7s
H    0     0                    -77522.00000 -80894.765  4.35%     -    7s
     0     0 -80894.765    0  555 -77522.000 -80894.765  4.35%     -    7s
     0     0 -80888.313    0  528 -77522.000 -80888.313  4.34%     -    7s
     0     0 -80887.287    0  516 -77522.000 -80887.287  4.34%     -    7s
     0     0 -80864.147    0  548 -77522.000 -80864.147  4.31%     -    7s
     0     0 -80859.652    0  516 -77522.000 -80859.652  4.31%     -    7s
     0     0 -80858.172    0  509 -77522.000 -80858.172  4.30%     -    7s
     0     0 -80857.108    0  553 -77522.000 -80857.108  4.30%     -    7s
     0     0 -80838.765    0  484 -77522.000 -80838.765  4.28%     -    7s
H    0     0                    -77743.00000 -80833.708  3.98%     -    8s
     0     0 -80833.708    0  495 -77743.000 -80833.708  3.98%     -    8s
     0     0 -80832.537    0  457 -77743.000 -80832.537  3.97%     -    8s
     0     0 -80808.100    0  531 -77743.000 -80808.100  3.94%     -    8s
     0     0 -80800.935    0  602 -77743.000 -80800.935  3.93%     -    8s
     0     0 -80797.927    0  559 -77743.000 -80797.927  3.93%     -    8s
     0     0 -80797.731    0  611 -77743.000 -80797.731  3.93%     -    8s
     0     0 -80780.574    0  605 -77743.000 -80780.574  3.91%     -    8s
     0     0 -80772.995    0  596 -77743.000 -80772.995  3.90%     -    8s
     0     0 -80771.476    0  611 -77743.000 -80771.476  3.90%     -    9s
     0     0 -80753.441    0  570 -77743.000 -80753.441  3.87%     -    9s
H    0     0                    -77791.00000 -80753.441  3.81%     -    9s
H    0     0                    -77826.00000 -80742.339  3.75%     -    9s
     0     0 -80742.339    0  556 -77826.000 -80742.339  3.75%     -    9s
     0     0 -80741.002    0  574 -77826.000 -80741.002  3.75%     -    9s
     0     0 -80719.669    0  473 -77826.000 -80719.669  3.72%     -    9s
H    0     0                    -77896.00000 -80719.669  3.62%     -    9s
     0     0 -80710.604    0  569 -77896.000 -80710.604  3.61%     -    9s
     0     0 -80708.701    0  544 -77896.000 -80708.701  3.61%     -   10s
     0     0 -80691.606    0  521 -77896.000 -80691.606  3.59%     -   10s
H    0     0                    -78316.00000 -80682.837  3.02%     -   10s
