
Gurobi 9.5.0 (linux64) logging started Wed May  4 10:36:11 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new1W_R25_M30_N200_seed6_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0xa6cabcce
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [2e+01, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 45 rows and 596 columns
Presolve time: 0.03s
Presolved: 935 rows, 6154 columns, 12308 nonzeros
Variable types: 0 continuous, 6154 integer (6154 binary)
Found heuristic solution: objective -42362.00000

Root relaxation: objective -6.479476e+04, 3158 iterations, 0.04 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

   438   445 -63902.134   70  132 -62664.000 -64056.139  2.22%  73.4   15s
H  444   445                    -62693.00000 -64056.139  2.17%  73.4   15s
H  527   548                    -62886.00000 -64056.139  1.86%  68.5   15s
H 1029   915                    -62896.00000 -64046.971  1.83%  60.5   18s
  1046   926 -64034.337    8  508 -62896.000 -64046.971  1.83%  59.6   20s
H 1049   882                    -62947.00000 -64046.971  1.75%  59.4   20s
H 1085   859                    -63070.00000 -63970.997  1.43%  57.4   24s
  1088   861 -63644.322  107  520 -63070.000 -63969.335  1.43%  57.3   25s
H 1101   826                    -63083.00000 -63937.089  1.35%  56.6   26s
  1130   845 -63915.678   38  600 -63083.000 -63915.678  1.32%  55.1   30s
  1163   868 -63914.366   27  560 -63083.000 -63914.366  1.32%  89.1   35s
  1186   886 -63913.924   20  555 -63083.000 -63913.924  1.32%   117   42s
  1208   900 -63901.744   24  481 -63083.000 -63912.016  1.31%   117   45s
H 1285   901                    -63184.00000 -63912.016  1.15%   118   48s
H 1317   889                    -63355.00000 -63912.016  0.88%   118   48s
  1418   948 -63858.219   42  326 -63355.000 -63912.016  0.88%   118   50s
  2140  1331 -63663.416  118  106 -63355.000 -63912.016  0.88%   107   55s
H 2750  1433                    -63390.00000 -63909.086  0.82%  95.6   57s
  3101  1642 -63780.417   96  342 -63390.000 -63909.086  0.82%  91.2   60s
  4146  2457 -63858.011   46  319 -63390.000 -63904.910  0.81%  84.7   65s
  5045  3096     cutoff  180      -63390.000 -63902.837  0.81%  86.1   70s
  5981  3819 -63767.299   52  366 -63390.000 -63902.364  0.81%  86.9   75s
  6877  4435 -63430.198   29  337 -63390.000 -63897.146  0.80%  87.2   81s
H 7296  4591                    -63391.00000 -63897.146  0.80%  88.4   83s
  7317  4764 -63468.909   66  340 -63391.000 -63896.161  0.80%  88.4   85s
H 7905  5033                    -63415.00000 -63895.823  0.76%  89.2   88s
  8146  5219 -63797.826   55  398 -63415.000 -63894.525  0.76%  89.4   90s
H 8524  4654                    -63475.00000 -63894.525  0.66%  90.7   91s
  8859  5126 -63848.840   31  490 -63475.000 -63893.169  0.66%  91.2   95s
  9961  5990 -63818.033   46  446 -63475.000 -63889.980  0.65%  92.0  101s
 10838  6742 -63482.955   91  297 -63475.000 -63887.175  0.65%  92.8  105s
 11720  7380 -63685.617   71  389 -63475.000 -63884.334  0.64%  93.6  110s
 13063  8249 -63664.741   96  351 -63475.000 -63880.856  0.64%  94.0  116s
 13762  8868 -63743.974   52  343 -63475.000 -63878.618  0.64%  93.7  120s
 14515  9505 -63503.004   76  436 -63475.000 -63876.804  0.63%  94.6  125s
 15246 10149 -63527.742   55  496 -63475.000 -63875.174  0.63%  95.1  130s
 16211 10869 -63614.961  102  436 -63475.000 -63873.664  0.63%  95.6  135s
 17638 11838 -63796.505   48  430 -63475.000 -63871.311  0.62%  96.5  142s
 17964 12118 -63564.956   77  429 -63475.000 -63870.877  0.62%  97.1  145s
 18918 13029 -63580.249   82  337 -63475.000 -63869.406  0.62%  98.2  150s
 19865 13651 -63805.956   32  407 -63475.000 -63867.485  0.62%  99.4  155s
 20502 14103 -63837.844   29  527 -63475.000 -63865.950  0.62%   100  160s
 20956 14104 -63521.069  100  420 -63475.000 -63865.950  0.62%   101  196s
 20968 14112 -63679.429   73  552 -63475.000 -63865.950  0.62%   101  200s
 20996 14131 -63591.405   77  524 -63475.000 -63865.950  0.62%   100  205s
 21011 14141 -63708.804   98  455 -63475.000 -63865.950  0.62%   100  210s
 21026 14151 -63532.736  114  463 -63475.000 -63865.950  0.62%   100  215s
 21041 14161 -63595.097  150  466 -63475.000 -63865.950  0.62%   100  220s
 21061 14174 -63747.696   57  495 -63475.000 -63863.806  0.61%   100  225s
 21075 14183 -63688.146   67  486 -63475.000 -63863.091  0.61%   100  230s
 21089 14193 -63818.408   31  455 -63475.000 -63862.298  0.61%   100  235s
 21100 14203 -63859.914   33  493 -63475.000 -63862.004  0.61%   102  247s
 21102 14205 -63848.508   34  504 -63475.000 -63856.063  0.60%   102  255s
 21106 14208 -63842.964   35  489 -63475.000 -63853.860  0.60%   102  261s
 21114 14210 -63841.791   36  497 -63475.000 -63851.964  0.59%   102  265s
 21136 14215 -63725.188   38  387 -63475.000 -63849.439  0.59%   102  270s
H21174 13500                    -63488.00000 -63843.830  0.56%   103  272s
 21220 13516     cutoff   48      -63488.000 -63841.790  0.56%   103  275s
 21304 13569 -63689.423   58  345 -63488.000 -63841.790  0.56%   103  280s
 21510 13663 -63641.710   81  309 -63488.000 -63841.790  0.56%   103  285s
 21797 13743 -63540.616  123  228 -63488.000 -63841.727  0.56%   103  290s
 22081 13928 -63679.034   77  324 -63488.000 -63841.727  0.56%   103  295s
 22710 14124 -63771.680   45  409 -63488.000 -63836.895  0.55%   103  300s
 23430 14455 -63572.585  123  365 -63488.000 -63827.978  0.54%   103  305s
 24086 14685 -63637.386  112  342 -63488.000 -63824.559  0.53%   103  311s
 24721 15008 -63679.385   72  329 -63488.000 -63818.184  0.52%   104  315s
 25601 15264 -63754.446   55  387 -63488.000 -63815.025  0.52%   103  321s
 26021 15504 -63681.889   58  387 -63488.000 -63814.495  0.51%   104  325s
 26813 15829 -63763.643   42  453 -63488.000 -63810.439  0.51%   104  331s
 27479 16130 -63541.637  132  168 -63488.000 -63808.127  0.50%   104  337s
 28128 16281 -63748.244   44  430 -63488.000 -63805.558  0.50%   104  342s
 28463 16415 -63741.790   50  328 -63488.000 -63804.051  0.50%   104  345s
 29225 16906 -63692.185   55  425 -63488.000 -63800.755  0.49%   105  351s
 30202 17362 -63648.937   70  514 -63488.000 -63798.283  0.49%   105  357s
