
Gurobi 9.5.0 (linux64) logging started Mon Apr  4 19:48:02 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/MKAP_20_100_10_6_DWcuts_1h.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 520 rows, 2200 columns and 6600 nonzeros
Model fingerprint: 0x607dd556
Variable types: 0 continuous, 2200 integer (2200 binary)
Coefficient statistics:
  Matrix range     [1e-10, 2e+03]
  Objective range  [1e+01, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-13, 1e+00]
Warning: Model contains large matrix coefficient range
         Consider reformulating model or setting NumericFocus parameter
         to avoid numerical issues.
Found heuristic solution: objective 0.0000000
Presolve removed 2 rows and 1 columns
Presolve time: 0.02s
Presolved: 518 rows, 2199 columns, 6567 nonzeros
Variable types: 0 continuous, 2199 integer (2199 binary)
Found heuristic solution: objective -4827.000000

Root relaxation: objective -4.013020e+04, 3543 iterations, 0.06 seconds (0.07 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 -40130.198    0   63 -4827.0000 -40130.198   731%     -    0s
H    0     0                    -36603.00000 -40130.198  9.64%     -    0s
H    0     0                    -37669.00000 -40130.198  6.53%     -    0s
H    0     0                    -38121.00000 -40130.198  5.27%     -    0s
H    0     0                    -38373.00000 -40130.198  4.58%     -    0s
H    0     0                    -38556.00000 -40130.198  4.08%     -    0s
     0     0 -40130.198    0  128 -38556.000 -40130.198  4.08%     -    0s
H    0     0                    -38732.00000 -40130.198  3.61%     -    0s
 2774329 529188     cutoff   57      -39781.000 -39992.041  0.53%  74.1 2620s
 2778472 529431 -39957.488   85  153 -39781.000 -39991.156  0.53%  74.1 2625s
 2783706 529841 -39874.548   68  184 -39781.000 -39989.995  0.53%  74.2 2630s
 2788655 530706 -39942.174   73  157 -39781.000 -39989.278  0.52%  74.2 2635s
 2793149 531162 -39874.443   70  115 -39781.000 -39988.419  0.52%  74.2 2640s
 2797879 531411 -39836.348   73  152 -39781.000 -39987.262  0.52%  74.3 2645s
 2803044 531806     cutoff   71      -39781.000 -39986.283  0.52%  74.3 2650s
 2808159 532389 -39969.346   55  178 -39781.000 -39985.278  0.51%  74.3 2655s
 2812658 532718 -39805.914   70  147 -39781.000 -39984.101  0.51%  74.4 2660s
 2817251 532911     cutoff   91      -39781.000 -39982.798  0.51%  74.4 2665s
 2822246 533177 -39787.712   68  159 -39781.000 -39981.429  0.50%  74.4 2670s
 2826988 533633     cutoff   66      -39781.000 -39980.169  0.50%  74.5 2675s
 2831790 533867 -39812.820   89   99 -39781.000 -39978.862  0.50%  74.5 2680s
 2837008 534261 -39792.818   60  149 -39781.000 -39977.256  0.49%  74.5 2685s
 2841811 534532     cutoff   65      -39781.000 -39975.862  0.49%  74.6 2690s
 2846703 534984 -39965.353   74  152 -39781.000 -39974.339  0.49%  74.6 2695s
 2851728 535330 -39792.484   77   92 -39781.000 -39972.955  0.48%  74.6 2700s
 2855700 535489 -39803.499   79  137 -39781.000 -39971.452  0.48%  74.6 2705s
 2863564 537171 -39923.284   72  168 -39781.000 -39970.881  0.48%  74.6 2710s
 2870150 538878 -39853.074   71  146 -39781.000 -39970.881  0.48%  74.5 2715s
 2877065 540828     cutoff   64      -39781.000 -39970.881  0.48%  74.5 2720s
 2877630 540838 -39849.034   75  268 -39781.000 -39970.881  0.48%  74.5 2725s
 2877653 540853 -39784.224   97  271 -39781.000 -39970.881  0.48%  74.5 2730s
 2877679 540870 -39828.352   75  274 -39781.000 -39970.881  0.48%  74.5 2735s
 2877706 540888 -39819.393   81  275 -39781.000 -39970.881  0.48%  74.5 2740s
 2877723 540903 -39970.881   54  247 -39781.000 -39970.881  0.48%  74.5 2745s
 2877858 540968 -39970.881   68  211 -39781.000 -39970.881  0.48%  74.5 2750s
 2878102 541044 -39870.716   99  191 -39781.000 -39970.881  0.48%  74.5 2755s
 2878390 541159 -39970.881   67  219 -39781.000 -39970.881  0.48%  74.5 2760s
 2878697 541245 -39863.994   97  166 -39781.000 -39970.881  0.48%  74.5 2765s
 2878969 541284 -39800.728   69  187 -39781.000 -39970.881  0.48%  74.5 2770s
 2879298 541504 -39922.126   75  224 -39781.000 -39970.881  0.48%  74.5 2775s
 2881696 542103 -39826.591   73  189 -39781.000 -39970.881  0.48%  74.5 2780s
 2885146 542933 -39923.382   66  226 -39781.000 -39970.881  0.48%  74.5 2785s
 2888135 544048 -39874.376   77  246 -39781.000 -39970.881  0.48%  74.5 2790s
 2891872 544117 -39833.349   85  156 -39781.000 -39970.881  0.48%  74.5 2795s
 2893804 544502 -39879.803   78  202 -39781.000 -39970.881  0.48%  74.5 2800s
 2897775 544964     cutoff   79      -39781.000 -39970.881  0.48%  74.5 2805s
 2902541 545408 -39794.882   79  169 -39781.000 -39970.881  0.48%  74.5 2810s
 2906951 545624 -39879.129   84  168 -39781.000 -39970.881  0.48%  74.4 2815s
 2911503 546092 -39832.346   90  179 -39781.000 -39947.082  0.42%  74.4 2821s
 2915073 546397 -39787.348   89  146 -39781.000 -39937.472  0.39%  74.4 2825s
 2919186 547054 -39793.183   69  148 -39781.000 -39929.335  0.37%  74.4 2830s
 2922427 547491     cutoff   88      -39781.000 -39926.270  0.37%  74.4 2835s
 2926729 547905 -39838.448   88  191 -39781.000 -39922.921  0.36%  74.4 2840s
 2931372 548361 -39909.420   80  183 -39781.000 -39920.053  0.35%  74.4 2845s
 2935900 549021 -39818.981   80  167 -39781.000 -39917.572  0.34%  74.4 2850s
 2939381 549364 -39840.311   80  159 -39781.000 -39915.856  0.34%  74.4 2855s
 2944681 549626 -39814.928   89  210 -39781.000 -39913.191  0.33%  74.3 2860s
 2949438 549605 -39791.739   87  142 -39781.000 -39910.608  0.33%  74.3 2865s
 2954275 549621 -39905.456   77  183 -39781.000 -39908.306  0.32%  74.3 2870s
 2959078 549264 -39892.395   93  189 -39781.000 -39905.938  0.31%  74.3 2875s
 2963292 549023 -39789.075   92  163 -39781.000 -39903.920  0.31%  74.3 2880s
 2967423 550177 -39843.423   83  180 -39781.000 -39903.568  0.31%  74.3 2885s
 2971601 551041 -39823.822   84  101 -39781.000 -39903.110  0.31%  74.3 2890s
 2975202 551524 -39823.427  119  149 -39781.000 -39902.858  0.31%  74.3 2895s
 2979121 551769 -39847.774   83  157 -39781.000 -39902.076  0.30%  74.3 2900s
 2982959 552241 -39828.776   84  165 -39781.000 -39901.399  0.30%  74.3 2905s
 2987849 552285 -39804.961   89  153 -39781.000 -39900.266  0.30%  74.3 2910s
 2992502 553296 -39784.726   81  182 -39781.000 -39899.954  0.30%  74.3 2915s
 2997574 553830     cutoff   80      -39781.000 -39899.520  0.30%  74.3 2920s
 3001207 554172 -39794.382   97  117 -39781.000 -39899.012  0.30%  74.3 2925s
 3005774 554827 -39800.918  121  119 -39781.000 -39898.540  0.30%  74.3 2930s
 3010685 555526 -39894.321   90  189 -39781.000 -39897.951  0.29%  74.3 2935s
 3014951 555853 -39806.443  107  152 -39781.000 -39897.565  0.29%  74.3 2940s
 3019411 555780     cutoff   83      -39781.000 -39897.110  0.29%  74.3 2945s
 3023967 556251 -39889.452   81  203 -39781.000 -39896.576  0.29%  74.3 2950s
 3028237 556077 -39789.363   99  197 -39781.000 -39895.917  0.29%  74.3 2955s
 3032502 556107 -39895.238   82  190 -39781.000 -39895.263  0.29%  74.3 2960s
H3033665 528973                    -39781.00060 -39895.199  0.29%  74.3 2961s
 3036482 528921 -39861.336   88  198 -39781.001 -39894.834  0.29%  74.3 2965s
 3041251 528523 -39888.394   96  185 -39781.001 -39893.965  0.28%  74.3 2970s
 3045089 528600 -39889.264   84  151 -39781.001 -39893.547  0.28%  74.3 2975s
 3049213 528588 -39825.154   85  157 -39781.001 -39893.040  0.28%  74.4 2980s
 3052813 528355 -39784.584   87  191 -39781.001 -39892.580  0.28%  74.4 2985s
 3057215 527977 -39818.021   84  154 -39781.001 -39891.906  0.28%  74.4 2990s
 3061481 527440 -39879.125   75  172 -39781.001 -39891.111  0.28%  74.4 2995s
 3065595 526722 -39795.667  128   84 -39781.001 -39890.187  0.27%  74.4 3000s
 3069707 526330 -39813.780   92  111 -39781.001 -39889.339  0.27%  74.4 3005s
 3073582 525929 -39784.875   63  200 -39781.001 -39888.679  0.27%  74.4 3010s
 3078663 525597 -39873.015   80  163 -39781.001 -39887.889  0.27%  74.4 3015s
 3082899 525387 -39834.997  104  145 -39781.001 -39887.154  0.27%  74.4 3020s
 3087471 524974 -39883.693   72  178 -39781.001 -39886.325  0.26%  74.4 3025s
 3091758 524584 -39873.525   98  158 -39781.001 -39885.684  0.26%  74.4 3030s
 3095950 524005     cutoff   76      -39781.001 -39884.943  0.26%  74.4 3035s
 3100170 523430 -39836.576   73  196 -39781.001 -39884.292  0.26%  74.4 3040s
 3104285 523216 -39859.663   86  173 -39781.001 -39883.807  0.26%  74.4 3045s
 3107950 523028     cutoff   75      -39781.001 -39883.337  0.26%  74.4 3050s
 3112149 522744 -39859.628   84  162 -39781.001 -39882.799  0.26%  74.4 3055s
 3117082 522329     cutoff   84      -39781.001 -39882.019  0.25%  74.4 3060s
 3121436 521776     cutoff  113      -39781.001 -39881.281  0.25%  74.4 3065s
 3125610 521332 -39848.156   95  108 -39781.001 -39880.628  0.25%  74.4 3070s
 3129963 520837 -39860.881   81  192 -39781.001 -39879.910  0.25%  74.4 3075s
 3134756 520324 -39865.120   63  213 -39781.001 -39879.219  0.25%  74.4 3080s
 3139666 520163 -39790.133  101  151 -39781.001 -39878.729  0.25%  74.4 3085s
 3144405 519786 -39789.451   89  144 -39781.001 -39878.197  0.24%  74.4 3090s
 3148217 519372 -39825.437   90  174 -39781.001 -39877.698  0.24%  74.4 3095s
 3153252 518634     cutoff   94      -39781.001 -39876.927  0.24%  74.4 3100s
 3156919 518271 -39796.071   64  140 -39781.001 -39876.409  0.24%  74.4 3105s
 3161111 518076 -39850.022   87  180 -39781.001 -39875.935  0.24%  74.4 3110s
 3165785 517612     cutoff   74      -39781.001 -39875.271  0.24%  74.4 3115s
 3170292 516928     cutoff   99      -39781.001 -39874.599  0.24%  74.4 3120s
 3175347 516596 -39845.107   79  196 -39781.001 -39874.019  0.23%  74.4 3125s
 3180080 516230 -39825.819   93  195 -39781.001 -39873.543  0.23%  74.4 3130s
 3184383 515889 -39858.158   96  192 -39781.001 -39872.968  0.23%  74.4 3135s
 3189049 515500 -39815.400   95  176 -39781.001 -39872.449  0.23%  74.4 3140s
 3194004 514906     cutoff   95      -39781.001 -39871.916  0.23%  74.4 3145s
 3198854 514313 -39828.140   95  204 -39781.001 -39871.317  0.23%  74.4 3150s
 3202770 514138 -39866.693   85  154 -39781.001 -39870.962  0.23%  74.4 3155s
 3207121 513647     cutoff   92      -39781.001 -39870.502  0.22%  74.4 3160s
 3211884 513215 -39819.120  114  136 -39781.001 -39869.929  0.22%  74.4 3165s
 3216332 513000 -39837.614   90  201 -39781.001 -39869.616  0.22%  74.4 3170s
 3220425 512792 -39864.154   91  214 -39781.001 -39869.254  0.22%  74.4 3175s
 3225336 512364 -39799.238   89   92 -39781.001 -39868.821  0.22%  74.4 3180s
 3229863 511949 -39793.930   80  189 -39781.001 -39868.371  0.22%  74.4 3185s
 3234501 511146 -39788.365   84  143 -39781.001 -39867.771  0.22%  74.4 3190s
 3239735 510434 -39856.830   84  194 -39781.001 -39867.158  0.22%  74.3 3195s
 3244580 510215 -39865.791   60  171 -39781.001 -39866.774  0.22%  74.3 3200s
 3249492 509700 -39794.672   78  122 -39781.001 -39866.221  0.21%  74.3 3205s
 3254330 509050 -39844.077  102  160 -39781.001 -39865.766  0.21%  74.3 3210s
 3259386 508395 -39859.867   86  213 -39781.001 -39865.222  0.21%  74.3 3215s
 3263569 507929 -39795.739   73  133 -39781.001 -39864.800  0.21%  74.3 3220s
 3269462 507148     cutoff   93      -39781.001 -39864.131  0.21%  74.3 3225s
 3274111 506417 -39787.428   91  158 -39781.001 -39863.691  0.21%  74.3 3230s
 3279032 505649 -39791.448   75  182 -39781.001 -39863.149  0.21%  74.2 3235s
 3283992 504860 -39854.790   93  140 -39781.001 -39862.619  0.21%  74.2 3240s
 3288292 505067 -39823.970   94   80 -39781.001 -39862.298  0.20%  74.2 3245s
 3293708 504541 -39818.918   94  165 -39781.001 -39861.805  0.20%  74.2 3250s
 3298534 504119     cutoff  104      -39781.001 -39861.241  0.20%  74.2 3255s
 3302863 503806 -39789.110   81  105 -39781.001 -39860.860  0.20%  74.2 3260s
 3307838 503366 -39830.575   83  185 -39781.001 -39860.422  0.20%  74.2 3265s
 3312865 502621     cutoff  106      -39781.001 -39859.892  0.20%  74.2 3270s
 3317517 501980 -39782.839   92  177 -39781.001 -39859.407  0.20%  74.2 3275s
 3322703 501403     cutoff   93      -39781.001 -39858.950  0.20%  74.2 3280s
 3327713 500912 -39832.158   96  135 -39781.001 -39858.470  0.19%  74.2 3285s
 3332575 500287 -39854.503   67  220 -39781.001 -39857.978  0.19%  74.2 3290s
 3337447 499659 -39807.376   78  135 -39781.001 -39857.523  0.19%  74.2 3295s
 3343216 499087 -39842.288   75  176 -39781.001 -39856.972  0.19%  74.1 3300s
 3348669 498484     cutoff   76      -39781.001 -39856.420  0.19%  74.1 3305s
 3353914 497660 -39855.799   85  151 -39781.001 -39855.910  0.19%  74.1 3310s
 3359218 497163 -39819.122   85  115 -39781.001 -39855.453  0.19%  74.1 3315s
 3364361 496760 -39829.702  103  151 -39781.001 -39855.040  0.19%  74.1 3320s
 3369753 496324     cutoff   77      -39781.001 -39854.627  0.19%  74.0 3325s
 3375032 495877     cutoff  102      -39781.001 -39854.245  0.18%  74.0 3330s
 3381019 495358 -39825.589   77  142 -39781.001 -39853.731  0.18%  74.0 3335s
 3386612 495065 -39800.937   98  160 -39781.001 -39853.277  0.18%  74.0 3340s
 3392551 494617 -39850.486   76  217 -39781.001 -39852.859  0.18%  73.9 3345s
 3398135 494393 -39844.301  101  190 -39781.001 -39852.509  0.18%  73.9 3350s
 3403189 493935 -39848.140   82  197 -39781.001 -39852.211  0.18%  73.9 3355s
 3408640 493735     cutoff   99      -39781.001 -39851.864  0.18%  73.9 3360s
 3414014 493152     cutoff   96      -39781.001 -39851.558  0.18%  73.9 3365s
 3420260 492379 -39787.089   74  171 -39781.001 -39851.137  0.18%  73.8 3370s
 3425985 492047 -39849.114   74  200 -39781.001 -39850.780  0.18%  73.8 3375s
 3431784 491626 -39842.200  107  116 -39781.001 -39850.438  0.17%  73.8 3380s
 3437204 491414 -39833.050   79  194 -39781.001 -39850.197  0.17%  73.7 3385s
 3442963 491149     cutoff   98      -39781.001 -39849.891  0.17%  73.7 3390s
 3448540 490775 -39798.108  103  102 -39781.001 -39849.566  0.17%  73.7 3395s
 3454423 490222 -39795.326   92  138 -39781.001 -39849.270  0.17%  73.7 3400s
 3460335 489777 -39848.839   81  198 -39781.001 -39848.974  0.17%  73.6 3405s
 3466324 489488 -39829.119  111  134 -39781.001 -39848.705  0.17%  73.6 3410s
 3472699 489077     cutoff   98      -39781.001 -39848.387  0.17%  73.6 3415s
 3477119 489095 -39814.494   84  159 -39781.001 -39848.209  0.17%  73.6 3420s
 3483811 488631     cutoff   95      -39781.001 -39847.960  0.17%  73.5 3425s
 3490101 488300 -39785.963   86  174 -39781.001 -39847.697  0.17%  73.5 3430s
 3496119 487928 -39846.933   82  116 -39781.001 -39847.446  0.17%  73.5 3435s
 3501979 487815 -39846.237   85  212 -39781.001 -39847.259  0.17%  73.4 3440s
 3507761 488265     cutoff   89      -39781.001 -39847.141  0.17%  73.4 3445s
 3513003 488465 -39806.685  106  114 -39781.001 -39847.019  0.17%  73.4 3450s
 3518138 489107     cutoff  110      -39781.001 -39846.973  0.17%  73.4 3455s
 3523647 489263 -39784.609  123  114 -39781.001 -39846.868  0.17%  73.4 3460s
 3529205 489563 -39841.116   83  134 -39781.001 -39846.758  0.17%  73.4 3465s
 3535031 489825 -39820.772  104  138 -39781.001 -39846.650  0.17%  73.3 3470s
 3540631 490311 -39845.427  100  129 -39781.001 -39846.565  0.16%  73.3 3475s
 3547019 490732 -39841.172  107  143 -39781.001 -39846.468  0.16%  73.3 3480s
 3552473 491248 -39838.292   82  179 -39781.001 -39846.384  0.16%  73.3 3485s
 3558021 491101 -39825.180   86  190 -39781.001 -39846.283  0.16%  73.2 3490s
 3564008 491345 -39825.652  104  142 -39781.001 -39846.168  0.16%  73.2 3495s
 3569805 491489 -39832.973   98  132 -39781.001 -39846.055  0.16%  73.2 3500s
 3575626 491480 -39792.101  111  130 -39781.001 -39845.923  0.16%  73.2 3505s
 3581554 491556 -39785.447  104  159 -39781.001 -39845.786  0.16%  73.2 3510s
 3587303 491646 -39839.404   80  189 -39781.001 -39845.661  0.16%  73.1 3515s
 3592853 491516 -39831.091   82  184 -39781.001 -39845.517  0.16%  73.1 3520s
 3598875 491472 -39821.062  109  105 -39781.001 -39845.389  0.16%  73.1 3525s
 3605162 491417     cutoff   89      -39781.001 -39845.259  0.16%  73.1 3530s
 3611016 491385 -39804.093  110  171 -39781.001 -39845.127  0.16%  73.0 3535s
 3617216 491330 -39841.459  102  168 -39781.001 -39845.002  0.16%  73.0 3540s
 3622436 491271 -39828.696   89  139 -39781.001 -39844.897  0.16%  73.0 3545s
 3628090 491217 -39790.685  113   95 -39781.001 -39844.783  0.16%  73.0 3550s
 3634285 491241 -39783.177  128  132 -39781.001 -39844.659  0.16%  73.0 3555s
 3640173 491118 -39811.751  103  159 -39781.001 -39844.534  0.16%  72.9 3560s
 3645632 491114 -39842.370   99  154 -39781.001 -39844.432  0.16%  72.9 3565s
 3652346 491092 -39829.348   77   93 -39781.001 -39844.296  0.16%  72.9 3570s
 3657838 491060 -39798.301   91  133 -39781.001 -39844.173  0.16%  72.9 3575s
 3663999 491245 -39784.517  119  124 -39781.001 -39844.072  0.16%  72.8 3580s
 3670220 491126     cutoff   77      -39781.001 -39843.966  0.16%  72.8 3585s
 3676389 490979 -39840.605   92  168 -39781.001 -39843.847  0.16%  72.8 3590s
 3682419 490687     cutoff  113      -39781.001 -39843.722  0.16%  72.8 3595s
 3688126 490386 infeasible  116      -39781.001 -39843.611  0.16%  72.8 3600s

Cutting planes:
  Gomory: 14
  Cover: 172
  Clique: 36
  MIR: 107
  StrongCG: 47
  Flow cover: 114
  Zero half: 5
  RLT: 18
  Relax-and-lift: 1

Explored 3688409 nodes (268345480 simplex iterations) in 3600.00 seconds (6314.69 work units)
Thread count was 4 (of 56 available processors)

Solution count 10: -39781 -39781 -39772 ... -39595

Time limit reached
Best objective -3.978100000000e+04, best bound -3.984300000000e+04, gap 0.1559%
