2S	30	300	25	5	5539	9749	8014	2333	4833	3196	1005	357	287	219	
0U	30	300	25	6	5365	9749	7358	4639	3983	1101	745	198	207	205	
1W	30	300	25	6	5452	9749	8716	4967	4394	2912	984	391	304	158	
2S	30	300	25	6	5452	9749	8707	5306	4548	2923	172	163	157	158	
0U	30	300	25	7	5539	9749	8457	4917	4484	1030	612	348	311	329	
1W	30	300	25	7	5278	9749	7879	5249	4479	3088	224	425	396	391	
2S	30	300	25	7	5684	9749	8758	5443	4321	3037	754	513	381	430	
0U	30	300	25	8	5423	9749	8376	5066	4665	3262	1239	589	465	145	
1W	30	300	25	8	5539	9749	8657	5084	4643	3457	1592	639	448	449	
2S	30	300	25	8	5597	9749	3769	5363	4573	2081	250	317	280	100	
0U	30	300	25	9	5452	9749	8761	5202	4454	2787	896	436	408	427	
1W	30	300	25	9	5568	9749	3646	4976	1644	2259	752	400	354	323	
2S	30	300	25	9	5365	9749	4111	5136	4395	2156	709	446	418	417	
0U	30	300	25	10	5365	9749	8440	4990	4473	2937	1067	478	363	343	
1W	30	300	25	10	5220	9749	8801	4958	4472	3019	998	392	96	104	
2S	30	300	25	10	5394	9749	8842	5565	4769	3257	421	278	288	297	
0U	40	50	25	1	1248	2999	1198	431	431	431	431	431	431	431	
1W	40	50	25	1	1131	2999	1363	1221	1249	1249	1249	1249	1249	1249	
2S	40	50	25	1	1248	2999	1037	1366	1366	1366	1366	1366	1366	1366	
0U	40	50	25	2	1170	2999	1569	1371	1343	1343	1343	1343	1343	1343	
1W	40	50	25	2	1248	2999	1806	1539	1570	1570	1570	1570	1570	1570	
2S	40	50	25	2	1131	2999	1713	1393	1581	1581	1581	1581	1581	1581	
0U	40	50	25	3	1248	2999	1758	1220	1381	1381	1381	1381	1381	1381	
1W	40	50	25	3	1170	2999	1858	1551	1694	1694	1694	1694	1694	1694	
2S	40	50	25	3	1170	2999	1401	294	288	288	288	288	288	288	
0U	40	50	25	4	1131	2999	1774	1517	1504	1504	1504	1504	1504	1504	
1W	40	50	25	4	1365	2999	2124	2131	2131	2131	2131	2131	2131	2131	
2S	40	50	25	4	1131	2999	1888	1663	1663	1663	1663	1663	1663	1663	
0U	40	50	25	5	1209	2999	1354	807	804	804	804	804	804	804	
1W	40	50	25	5	1209	2999	1622	231	241	241	241	241	241	241	
2S	40	50	25	5	1291	2999	1387	1016	1031	1031	1031	1031	1031	1031	
0U	40	50	25	6	1170	2999	1138	918	926	926	926	926	926	926	
1W	40	50	25	6	1170	2999	1465	1528	1508	1508	1508	1508	1508	1508	
2S	40	50	25	6	1248	2999	1592	1568	1647	1647	1647	1647	1647	1647	
0U	40	50	25	7	1248	2999	1048	302	280	280	280	280	280	280	
1W	40	50	25	7	1131	2999	2170	2089	2051	2051	2051	2051	2051	2051	
2S	40	50	25	7	1209	2999	741	542	599	599	599	599	599	599	
0U	40	50	25	8	1209	2999	1747	1667	1664	1664	1664	1664	1664	1664	
1W	40	50	25	8	1287	2999	1199	515	534	534	534	534	534	534	
2S	40	50	25	8	1170	2999	794	826	780	780	780	780	780	780	
0U	40	50	25	9	1209	2999	1162	473	515	515	515	515	515	515	
1W	40	50	25	9	1209	2999	2001	1685	1706	1706	1706	1706	1706	1706	
2S	40	50	25	9	1287	2999	1695	1550	1545	1545	1545	1545	1545	1545	
0U	40	50	25	10	1170	2999	1751	1488	1490	1490	1490	1490	1490	1490	
1W	40	50	25	10	1209	2999	1626	1449	1449	1449	1449	1449	1449	1449	
2S	40	50	25	10	1209	2999	1725	1370	599	599	599	599	599	599	
0U	40	100	25	1	2457	4999	2166	1155	608	201	207	207	207	207	
1W	40	100	25	1	2223	4999	1887	224	169	153	153	153	153	153	
2S	40	100	25	1	2379	4999	3877	2077	1368	1294	1348	1348	1348	1348	
0U	40	100	25	2	2379	4999	1920	1248	925	903	909	909	909	909	
1W	40	100	25	2	2340	4999	3707	1828	1272	1083	1067	1067	1067	1067	
2S	40	100	25	2	2418	4999	3904	2012	1406	1249	1132	1132	1132	1132	
0U	40	100	25	3	2535	4999	912	435	181	134	115	115	115	115	
1W	40	100	25	3	2496	4999	2135	432	84	104	93	93	93	93	
2S	40	100	25	3	2301	4999	3872	2030	1359	1229	1211	1211	1211	1211	
0U	40	100	25	4	2301	4999	2120	1437	1084	756	807	807	807	807	
1W	40	100	25	4	2379	4999	1943	428	149	177	177	177	177	177	
2S	40	100	25	4	2418	4999	3880	1896	1377	1125	1195	1195	1195	1195	
0U	40	100	25	5	2457	4999	2100	257	147	211	173	173	173	173	
1W	40	100	25	5	2457	4999	3682	1695	1170	1053	1072	1072	1072	1072	
2S	40	100	25	5	2380	4999	3805	2060	1643	1446	1425	1425	1425	1425	
0U	40	100	25	6	2301	4999	3459	1590	1056	1016	1016	1016	1016	1016	
1W	40	100	25	6	2496	4999	2008	140	75	133	115	115	115	115	
2S	40	100	25	6	2379	4999	2333	250	161	94	89	89	89	89	
0U	40	100	25	7	2613	4999	3500	1853	1380	1171	1207	1207	1207	1207	
1W	40	100	25	7	2496	4999	3402	1879	1328	1263	1263	1263	1263	1263	
2S	40	100	25	7	2496	4999	3815	2112	1549	1326	1251	1251	1251	1251	
0U	40	100	25	8	2418	4999	3633	1990	1366	1223	1171	1171	1171	1171	
1W	40	100	25	8	2262	4999	3365	1837	1271	1255	795	795	795	795	
2S	40	100	25	8	2457	4999	3856	1949	1324	1204	1186	1186	1186	1186	
0U	40	100	25	9	2496	4999	3307	1905	1379	1303	1322	1322	1322	1322	
1W	40	100	25	9	2496	4999	3511	1916	1375	1151	1214	1214	1214	1214	
2S	40	100	25	9	2496	4999	3803	2152	1115	1198	1255	1255	1255	1255	
0U	40	100	25	10	2418	4999	3534	1838	1114	392	392	392	392	392	
1W	40	100	25	10	2418	4999	3150	1852	1165	1047	1057	1057	1057	1057	
2S	40	100	25	10	2418	4999	3854	2163	1532	1437	1337	1337	1337	1337	
